"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000035845.17","Alg12",617.43082081298,-0.420979979471777,0.185061698044257,-2.27480880117667,0.0229174020410272,0.165033033547181,"protein_coding",223774
"ENSMUSG00000054459.6","Vsnl1",37067.0996334777,0.34394338104429,0.151201373586784,2.27473714613366,0.0229217027339012,0.165033033547181,"protein_coding",26950
"ENSMUSG00000106557.1","Gm42442",115.14244464249,-0.902085202826806,0.3966332026474,-2.2743562485583,0.0229445757491264,0.165139609208099,"TEC",NA
"ENSMUSG00000104784.1","Gm42984",89.5291574045218,-0.729876071906744,0.320947598990781,-2.27412846895206,0.0229582634546843,0.165180023491473,"antisense",NA
"ENSMUSG00000025393.12","Atp5b",74494.5180483467,0.273173501503541,0.120146336564396,2.27367316653159,0.022985644693865,0.165318896915946,"protein_coding",11947
"ENSMUSG00000005373.13","Mlxipl",127.92185016999,-0.602549273933641,0.265104569866079,-2.27287396153913,0.0230337763399693,0.16553274096757,"protein_coding",58805
"ENSMUSG00000034177.15","Rnf43",382.829998136787,0.731767334690902,0.321962538458614,2.27283378430986,0.0230361982988867,0.16553274096757,"protein_coding",207742
"ENSMUSG00000102571.1","Gm37967",112.53525947394,-0.856416071943799,0.376819832718909,-2.27274680784291,0.0230414421615225,0.16553274096757,"TEC",NA
"ENSMUSG00000037525.4","Bcdin3d",197.132666087687,-0.605616897535385,0.266481382318137,-2.27264243478133,0.0230477362436032,0.16553274096757,"protein_coding",75284
"ENSMUSG00000105707.1","Gm43753",462.664164221518,-0.728123465747748,0.320454723430363,-2.27215707090669,0.0230770251035309,0.165641540427135,"TEC",NA
"ENSMUSG00000020601.7","Trib2",3419.84780322031,-0.346249942518141,0.15239048413924,-2.27212312155771,0.0230790749563954,0.165641540427135,"protein_coding",217410
"ENSMUSG00000045573.9","Penk",6182.7484637608,0.70003510993881,0.308127042952014,2.27190415755825,0.0230922997450488,0.165676114175037,"protein_coding",18619
"ENSMUSG00000039633.6","Lonrf1",4346.00794113491,1.23711757461864,0.544574339352691,2.27171477835174,0.0231037430050767,0.165676114175037,"protein_coding",244421
"ENSMUSG00000024174.8","Pot1b",801.572376928429,-0.414553958827716,0.182490938785317,-2.27164132963007,0.0231081824775465,0.165676114175037,"protein_coding",72836
"ENSMUSG00000065441.2","Mir128-2",31.9808796824978,-1.60565874724794,0.706921982792907,-2.27133797834989,0.0231265258349338,0.165749552236223,"miRNA",NA
"ENSMUSG00000074746.2","Pdzd8",14458.9041789624,0.284851512273204,0.125434268970255,2.27092256854268,0.0231516657754739,0.165871633437587,"protein_coding",107368
"ENSMUSG00000044912.9","Syt16",10710.6966505069,0.26936896066229,0.118625382906675,2.27075313952166,0.0231619261614317,0.165887060943373,"protein_coding",238266
"ENSMUSG00000060090.16","Rp2",3067.95124004955,0.353394335170275,0.155660254655032,2.27029267010679,0.0231898314992363,0.165976301025424,"protein_coding",19889
"ENSMUSG00000020925.16","Ccdc43",2660.9912661493,0.243254817462902,0.107147503435884,2.27027984472324,0.0231906091599886,0.165976301025424,"protein_coding",52715
"ENSMUSG00000020385.16","Clk4",8904.83275850399,0.319999086448708,0.141023427856608,2.26912004134577,0.0232610269360307,0.166366068417795,"protein_coding",12750
"ENSMUSG00000027968.11","Larp7",1869.14162751685,0.249475659841275,0.109944032153111,2.26911506659905,0.0232613293785217,0.166366068417795,"protein_coding",28036
"ENSMUSG00000105867.1","Gm42517",1558.52769034134,0.388258575269066,0.171133665086176,2.26874458087223,0.0232838628611181,0.166469043278895,"lincRNA",NA
"ENSMUSG00000046605.14","B3gntl1",476.389799844695,-0.537364467005289,0.236979230592155,-2.2675593370041,0.0233560784592962,0.166869684631821,"protein_coding",210004
"ENSMUSG00000038180.11","Spag4",300.039995669261,0.509267285727068,0.224588509341336,2.26755717476654,0.0233562103795101,0.166869684631821,"protein_coding",245865
"ENSMUSG00000056305.4","Usp39",2738.25417982417,0.338305422441913,0.149243104303148,2.26680772972086,0.0234019737317741,0.167138284991121,"protein_coding",28035
"ENSMUSG00000031010.17","Usp9x",78330.1365595518,0.234375921357266,0.103445774670128,2.26568868670232,0.0234704507058483,0.167543814836614,"protein_coding",22284
"ENSMUSG00000040111.15","Gramd1b",25149.8089952341,0.496196690211911,0.219023108515284,2.26549925976092,0.0234820593968799,0.167543814836614,"protein_coding",235283
"ENSMUSG00000085894.1","Gm15832",376.765386575897,0.604580792762326,0.266866683506847,2.26547872075164,0.0234833183926991,0.167543814836614,"processed_transcript",NA
"ENSMUSG00000021510.10","Zfp729a",2059.93851968717,-0.310467504174043,0.137068484746639,-2.26505388709826,0.0235093728967398,0.167671240227637,"protein_coding",212281
"ENSMUSG00000066687.4","Zbtb16",11659.0681345301,0.524869530658573,0.231745569127063,2.26485249593184,0.0235217327217341,0.167700939007708,"protein_coding",235320
"ENSMUSG00000105584.1","Gm42588",73.0155094916364,-1.05986816723027,0.468093781693268,-2.26422184758861,0.0235604735028598,0.167867391271899,"TEC",NA
"ENSMUSG00000026743.16","Mllt10",4531.30663712509,-0.307590731010051,0.135849307818542,-2.26420536069944,0.0235614870361106,0.167867391271899,"protein_coding",17354
"ENSMUSG00000094664.1","Rpl35a-ps6",280.604165248589,0.885027890007052,0.390939389032931,2.26384937111697,0.0235833807636058,0.167964892859347,"processed_pseudogene",NA
"ENSMUSG00000020381.10","Mrnip",618.845230592951,-0.540109885875401,0.238622795714436,-2.2634463076267,0.0236081908926392,0.168083090481971,"protein_coding",68067
"ENSMUSG00000051506.16","Wdfy4",549.825307553524,-0.514814926696561,0.227482725997363,-2.2630945907626,0.0236298589376284,0.168178842984957,"protein_coding",545030
"ENSMUSG00000101724.1","Gm29453",22.2826260633268,-2.3691138798546,1.04710138216977,-2.26254488839028,0.0236637587372277,0.16834849831189,"sense_intronic",NA
"ENSMUSG00000028194.15","Ddah1",7445.24278946793,0.303979351313592,0.134358999633182,2.26244131128913,0.0236701509941994,0.16834849831189,"protein_coding",69219
"ENSMUSG00000029705.17","Cux1",10013.5274193709,-0.372202042287641,0.164559316750433,-2.26181081471137,0.0237090943930597,0.168556465226885,"protein_coding",13047
"ENSMUSG00000086655.1","C330018A13Rik",27.79732763229,-1.40067313847892,0.619300683667061,-2.26170126308455,0.0237158666497997,0.168556465226885,"antisense",NA
"ENSMUSG00000093760.1",NA,64.2244629202028,-1.13559807757056,0.502190533073409,-2.26128929715319,0.0237413485621405,0.168575003726131,"processed_pseudogene",NA
"ENSMUSG00000047786.12","Lix1",8692.2366972861,0.250851936537777,0.110938372835729,2.261182764139,0.0237479419637029,0.168575003726131,"protein_coding",66643
"ENSMUSG00000053182.10","Gm609",45.1466271482804,-1.31397811883135,0.581121215978966,-2.26110849630194,0.02375253939092,0.168575003726131,"protein_coding",208166
"ENSMUSG00000104136.1","Gm36955",355.163231613251,0.575316047563458,0.254442377728686,2.26108580142621,0.0237539444335574,0.168575003726131,"TEC",NA
"ENSMUSG00000024754.12","Cemip2",3648.09211781019,0.436336850690489,0.192984577154463,2.2609933763839,0.0237596672244239,0.168575003726131,"protein_coding",83921
"ENSMUSG00000029616.9","Erp29",5188.76186601289,0.266133373182657,0.11773763049853,2.26039348724602,0.0237968403541322,0.168760118166225,"protein_coding",67397
"ENSMUSG00000033721.16","Vav3",1208.98855995989,-0.371125454438571,0.164196024508965,-2.2602584657481,0.0238052141383581,0.168760118166225,"protein_coding",57257
"ENSMUSG00000041592.16","Sdk2",6973.32184642378,0.388170460798498,0.17176093844119,2.25994608740104,0.0238245970651778,0.168760118166225,"protein_coding",237979
"ENSMUSG00000030002.15","Dusp11",5306.89997833378,-0.273615700004911,0.12107202843132,-2.25994148731162,0.0238248826007759,0.168760118166225,"protein_coding",72102
"ENSMUSG00000019082.18","Slc25a22",9086.75693498195,0.299602879055772,0.132573074667075,2.25990744959451,0.0238269954736695,0.168760118166225,"protein_coding",68267
"ENSMUSG00000093674.7","Rpl41",8861.15536351838,0.3039292108082,0.13451539371288,2.25943813878232,0.0238561442629597,0.168908105158713,"protein_coding",67945
"ENSMUSG00000044442.11","N6amt1",1228.89171633635,-0.359485489288008,0.159142181018701,-2.25889507726279,0.0238899122905499,0.169052222498658,"protein_coding",67768
"ENSMUSG00000071636.6","Rimbp3",284.288348964617,-0.430181045573719,0.190442915833276,-2.25884509114701,0.0238930225523467,0.169052222498658,"protein_coding",239731
"ENSMUSG00000048490.13","Nrip1",12559.9500823209,0.317380573206289,0.140519865399062,2.25861711655473,0.0239072121585891,0.169094149736968,"protein_coding",268903
"ENSMUSG00000057751.14","Megf6",226.650319786089,-0.795496007553636,0.352284434116994,-2.25810717282346,0.0239389785638269,0.169260324593305,"protein_coding",230971
"ENSMUSG00000066543.8","Rpl17-ps9",29.9557284681506,1.66933122992402,0.73934919844076,2.25783869576722,0.0239557177631261,0.169320171630082,"processed_pseudogene",NA
"ENSMUSG00000030929.17","Eri2",1473.29581252834,-0.407558182809473,0.1805298187987,-2.25756711839344,0.0239726605897579,0.169381416086887,"protein_coding",71151
"ENSMUSG00000046546.3","Fam43a",753.857536171046,0.55852717615429,0.247471168584457,2.25693837124172,0.0240119259585495,0.169600286145612,"protein_coding",224093
"ENSMUSG00000026785.14","Pkn3",80.0875731847684,-0.733456063692398,0.325030104531757,-2.25657886289956,0.024034402368742,0.16970046282581,"protein_coding",263803
"ENSMUSG00000025809.15","Itgb1",7880.10009890716,0.263100734698044,0.116617122675896,2.25610723932246,0.0240639158710615,0.169744854037401,"protein_coding",16412
"ENSMUSG00000105326.1","6030400A10Rik",521.876818817161,-0.53318635492975,0.236373411573987,-2.25569513668782,0.0240897303626268,0.169744854037401,"TEC",NA
"ENSMUSG00000002617.14","Zfp40",3014.53557860143,-0.466887571738378,0.207002057163969,-2.25547310077479,0.02410364884935,0.169744854037401,"protein_coding",22700
"ENSMUSG00000005683.7","Cs",21299.6471449511,0.236700071521256,0.104948440627771,2.25539388775466,0.0241086160637786,0.169744854037401,"protein_coding",12974
"ENSMUSG00000021257.14","Angel1",594.73134505074,-0.44848676468498,0.198851997470363,-2.25537973161081,0.0241095038472013,0.169744854037401,"protein_coding",68737
"ENSMUSG00000020656.15","Grhl1",2273.77771838732,0.250671382616689,0.111145426822133,2.25534589936697,0.024111625705457,0.169744854037401,"protein_coding",195733
"ENSMUSG00000012123.15","Crybg2",317.187591728118,1.88083893552408,0.834002006186265,2.25519713570571,0.0241209576435734,0.169744854037401,"protein_coding",230806
"ENSMUSG00000087055.1","Gm11948",37.3048003959178,-1.06542837508231,0.472436647227739,-2.25517724193128,0.0241222058165446,0.169744854037401,"sense_intronic",NA
"ENSMUSG00000024912.5","Fosl1",62.3160820739779,3.77477845375449,1.67387461573123,2.25511422317942,0.0241261601017032,0.169744854037401,"protein_coding",14283
"ENSMUSG00000073481.9","Marc2",4610.41081884435,0.238039623709903,0.105557197619262,2.25507714375383,0.0241284870150056,0.169744854037401,"protein_coding",67247
"ENSMUSG00000040943.12","Tet2",10541.6706520932,0.334535630215312,0.1483513749754,2.25502210728269,0.0241319411785163,0.169744854037401,"protein_coding",214133
"ENSMUSG00000053581.13","Zfand2a",5339.96016718234,0.307713615406688,0.1365163652173,2.25404195985503,0.024193528403496,0.17006557842389,"protein_coding",100494
"ENSMUSG00000028476.13","Reck",951.446636648373,-0.385996160448218,0.171250732162425,-2.25398254112055,0.0241972663358319,0.17006557842389,"protein_coding",53614
"ENSMUSG00000064566.1","Gm24144",50.2938319850862,-0.968660056248551,0.429770679455408,-2.25389981809836,0.0242024711352931,0.17006557842389,"snRNA",NA
"ENSMUSG00000075318.12","Scn2a",89193.280728491,0.26067637619955,0.115710293298476,2.25283653483732,0.0242694576674197,0.170477735252572,"protein_coding",110876
"ENSMUSG00000036873.13","2410004B18Rik",1896.05373713992,0.340542472428159,0.151179340330254,2.25257281639302,0.0242860967036787,0.170536070950814,"protein_coding",66421
"ENSMUSG00000024620.11","Pdgfrb",1702.10995980278,-0.518335707721987,0.230147827303053,-2.25218597019148,0.024310522246192,0.170649024425928,"protein_coding",18596
"ENSMUSG00000105199.1","Gm43581",299.226800382614,1.05428799987274,0.468197437967364,2.25180215519725,0.0243347774381001,0.170703250314626,"sense_intronic",NA
"ENSMUSG00000033316.14","Galnt9",6259.68331516068,0.431949978841044,0.191824333761206,2.25179970847057,0.0243349321262713,0.170703250314626,"protein_coding",231605
"ENSMUSG00000050288.6","Fzd2",415.107151744012,0.590692742268733,0.262358938757669,2.25146795099036,0.0243559145565707,0.170726193913996,"protein_coding",57265
"ENSMUSG00000030607.7","Acan",1027.16961427091,0.861678478152061,0.382770942011043,2.2511595933194,0.0243754310942388,0.170726193913996,"protein_coding",11595
"ENSMUSG00000022342.5","Kcnv1",16236.232244228,0.559552885439717,0.248570545724837,2.25108282161126,0.0243802922270119,0.170726193913996,"protein_coding",67498
"ENSMUSG00000110325.1","Gm45293",94.4503838364606,-1.05709519292197,0.469615743010615,-2.2509790369146,0.0243868651396341,0.170726193913996,"TEC",NA
"ENSMUSG00000062933.7","Gm10123",6578.44915439456,0.284513430911581,0.126401306280672,2.25087413479591,0.0243935103816631,0.170726193913996,"processed_pseudogene",NA
"ENSMUSG00000026247.13","Ecel1",179.426319918192,1.1834145253434,0.525771907357311,2.25081353488741,0.0243973499235024,0.170726193913996,"protein_coding",13599
"ENSMUSG00000045948.8","Mrps12",1749.70678339205,0.314632832249908,0.139790591315083,2.25074398276732,0.0244017573128893,0.170726193913996,"protein_coding",24030
"ENSMUSG00000060733.13","Ipmk",5146.93141910654,0.437152179385731,0.194229984337691,2.25069358305509,0.0244049514807174,0.170726193913996,"protein_coding",69718
"ENSMUSG00000057098.14","Ebf1",472.266744285312,-0.482336114764952,0.214347838544315,-2.25024949185681,0.0244331121853424,0.170864778378837,"protein_coding",13591
"ENSMUSG00000048772.15","Tmem53",77.1953403845727,-0.905966932769725,0.402678722610791,-2.24985051828872,0.024458435900912,0.170983435396126,"protein_coding",68777
"ENSMUSG00000026023.16","Cdk15",26.3695072659947,-1.40662984295265,0.625261107767968,-2.24966789950199,0.0244700346963535,0.171006096296716,"protein_coding",271697
"ENSMUSG00000046909.9","Tefm",361.667953522067,-0.467242407265949,0.207711171408016,-2.24948135479976,0.0244818877621634,0.171030518057149,"protein_coding",68550
"ENSMUSG00000000976.13","Heatr6",1527.72247007603,-0.370016168099701,0.164501703898974,-2.24931510938598,0.0244924552018042,0.171045944825706,"protein_coding",217026
"ENSMUSG00000021699.17","Pde4d",11023.6173108413,0.413079538765314,0.183660989776995,2.24914141684026,0.0245035002424877,0.171064695312788,"protein_coding",238871
"ENSMUSG00000042102.6","Dmgdh",32.0551381340496,-1.2350725758031,0.54920407319403,-2.24884088826989,0.0245226209304076,0.171139791772852,"protein_coding",74129
"ENSMUSG00000071708.11","Sms",10058.4793773953,0.246371556521528,0.109571667613841,2.24849691427356,0.0245445216351439,0.17119447826253,"protein_coding",20603
"ENSMUSG00000044786.6","Zfp36",364.324174429729,0.855121916279133,0.380348689766468,2.24825782048618,0.0245597546355637,0.17119447826253,"protein_coding",22695
"ENSMUSG00000031770.16","Herpud1",4439.74715700552,0.522100291143452,0.232228259412915,2.24822031764501,0.0245621447371893,0.17119447826253,"protein_coding",64209
"ENSMUSG00000049103.13","Ccr2",139.940050271381,-1.24500733740226,0.553781485115921,-2.24819242041226,0.0245639227924342,0.17119447826253,"protein_coding",12772
"ENSMUSG00000003444.8","Med29",662.624508761312,0.348950038728571,0.155233405939659,2.24790557558346,0.024582211575339,0.171263606828256,"protein_coding",67224
"ENSMUSG00000041301.15","Cftr",96.3046055675102,-0.802934648348688,0.35722206030037,-2.24771854144042,0.0245941429363346,0.171288411423852,"protein_coding",12638
"ENSMUSG00000027506.15","Tpd52",6068.26171662478,0.276683951788072,0.123156205884692,2.24660990325671,0.024664968713112,0.171723235729056,"protein_coding",21985
"ENSMUSG00000061311.6","Rag1",53.28824065372,-0.951086066010272,0.42337801917909,-2.24642287252981,0.0246769346453382,0.171748107725479,"protein_coding",19373
"ENSMUSG00000021495.8","Fam193b",3808.00230668456,-0.283726429851052,0.126309595820712,-2.24627771158244,0.0246862252806982,0.171754349436806,"protein_coding",212483
"ENSMUSG00000031698.14","Mylk3",703.180392554724,0.482700776523166,0.214911506841645,2.24604435386905,0.0247011670633141,0.171789173697894,"protein_coding",213435
"ENSMUSG00000020317.14","Theg",39.6069528289323,1.22004657275877,0.543223780119875,2.24593734186221,0.0247080216104439,0.171789173697894,"protein_coding",21830
"ENSMUSG00000033326.15","Kdm4a",4740.90102848072,-0.347401922859757,0.154696111699752,-2.24570559041604,0.0247228718659687,0.171790719953529,"protein_coding",230674
"ENSMUSG00000045799.5","Gm9800",600.60498543073,0.491992751549148,0.219084882682139,2.24567183972688,0.0247250352000363,0.171790719953529,"pseudogene",NA
"ENSMUSG00000027447.6","Cst3",28849.2299137795,0.285704318049653,0.127275113280392,2.24477755851794,0.0247824161338338,0.172072704139746,"protein_coding",13010
"ENSMUSG00000053334.6","Ficd",854.641558253496,-0.335481771544381,0.149449918812473,-2.24477720837933,0.0247824386228048,0.172072704139746,"protein_coding",231630
"ENSMUSG00000070709.12","Zfp974",1446.5963887959,-0.460742234561235,0.205274858465276,-2.24451371203441,0.0247993676804819,0.172123844843129,"protein_coding",73430
"ENSMUSG00000039473.7","Ubn1",8654.27063411321,0.344572257933153,0.153525281421212,2.24440075760411,0.0248066278194892,0.172123844843129,"protein_coding",170644
"ENSMUSG00000039735.15","Fnbp1l",22995.7422501632,0.418988817581149,0.18670900873691,2.24407392238658,0.02482764550327,0.172211282131495,"protein_coding",214459
"ENSMUSG00000076281.1","Gm24270",705.807090095628,-1.73631545861468,0.773919040615594,-2.24353629707,0.0248622519466879,0.172347248858288,"miRNA",NA
"ENSMUSG00000107048.1","Gm43807",146.944193173791,-0.610692990469679,0.272204543055653,-2.24350770789605,0.0248640933745317,0.172347248858288,"sense_intronic",NA
"ENSMUSG00000039485.7","Tspyl4",55485.3496879094,0.21674686562503,0.0966375844889154,2.24288372656802,0.0249043134252255,0.17256757917608,"protein_coding",72480
"ENSMUSG00000096910.1","Zfp955b",1959.86377797297,-0.356265001279534,0.15890121367286,-2.24205336790567,0.0249579233331957,0.172851496690986,"protein_coding",100043468
"ENSMUSG00000079652.8","Fam71f2",22.8917755412227,-1.30083154038391,0.58021356436,-2.24198746856045,0.0249621822266574,0.172851496690986,"protein_coding",245884
"ENSMUSG00000058672.6","Tubb2a",26922.4086068691,0.479213231617946,0.213794746994713,2.24146401328465,0.0249960340593056,0.173027350785356,"protein_coding",22151
"ENSMUSG00000086477.2","Gm15506",483.812228112143,-0.469631170771241,0.209588494035591,-2.24072973534268,0.025043586768457,0.173213129535701,"processed_transcript",NA
"ENSMUSG00000057914.15","Cacnb2",6180.84299393168,-0.311679550313547,0.139099995628427,-2.24068698856128,0.0250463575116074,0.173213129535701,"protein_coding",12296
"ENSMUSG00000078429.8","Ctdsp2",4504.75391772198,-0.413135592348241,0.184381409499906,-2.24065752327623,0.0250482675347542,0.173213129535701,"protein_coding",52468
"ENSMUSG00000097476.1","Gm26583",37.3811409992088,-1.02604123507364,0.458181766097295,-2.23937596603476,0.0251314638140225,0.173729733973827,"lincRNA",NA
"ENSMUSG00000035596.14","Mboat7",10638.750091025,0.312280527772138,0.139476570766355,2.23894612590709,0.0251594217453222,0.173784833564584,"protein_coding",77582
"ENSMUSG00000087269.1","D330023K18Rik",353.99496084989,-0.378306687766913,0.168973779107108,-2.23884847557984,0.0251657769308352,0.173784833564584,"processed_transcript",NA
"ENSMUSG00000028468.15","Rgp1",3061.37308165478,-0.2329084192858,0.10403233875711,-2.23880787520873,0.0251684196544441,0.173784833564584,"protein_coding",242406
"ENSMUSG00000102160.1","Gm36944",166.262513710274,-0.532219370251317,0.237732584268657,-2.23873126979458,0.0251734066408673,0.173784833564584,"TEC",NA
"ENSMUSG00000031633.4","Slc25a4",47471.4749813124,0.235853343962008,0.105373086368235,2.23826929713151,0.0252034990406804,0.173933894560001,"protein_coding",11739
"ENSMUSG00000039476.13","Prrx2",31.1350973273651,-1.32870149548555,0.593708165888199,-2.23797072674212,0.025222964153629,0.174009538945232,"protein_coding",20204
"ENSMUSG00000032174.4","Icam5",10046.6349244933,0.295154715449578,0.131904332194556,2.23764231651036,0.0252443896832674,0.174075949643115,"protein_coding",15898
"ENSMUSG00000055994.15","Nod2",91.825729483015,1.15417299280652,0.515857795003969,2.23738596951441,0.0252611247423953,0.174075949643115,"protein_coding",257632
"ENSMUSG00000053192.9","Mllt11",18387.2780454877,0.357634085074331,0.159854180806684,2.23725199597268,0.0252698747350926,0.174075949643115,"protein_coding",56772
"ENSMUSG00000074039.10","4930520O04Rik",56.9758378941117,-0.957297546602959,0.427896657134708,-2.23721669856745,0.0252721804927872,0.174075949643115,"processed_transcript",NA
"ENSMUSG00000074874.9","Ctla2b",176.393036933325,0.896295006821126,0.400637576297291,2.23717159809303,0.0252751268883636,0.174075949643115,"protein_coding",13025
"ENSMUSG00000063179.13","Pstk",2241.21490153342,-0.393752856725896,0.176072913027377,-2.23630568697794,0.0253317541860221,0.174368685890461,"protein_coding",214580
"ENSMUSG00000004771.12","Rab11a",13796.775674884,0.232559829025014,0.103994936434554,2.23626108153225,0.0253346741839674,0.174368685890461,"protein_coding",53869
"ENSMUSG00000036632.9","Alg5",929.547710873668,-0.347648661798594,0.155493377299222,-2.23577793367753,0.0253663210711129,0.174513978892227,"protein_coding",66248
"ENSMUSG00000025189.8","Cnnm1",7817.33273064867,0.414871411290747,0.18556846200369,2.2356784488654,0.025372841716566,0.174513978892227,"protein_coding",83674
"ENSMUSG00000032115.13","Hyou1",13735.7344271918,0.305795499468034,0.136815177149962,2.23509924730686,0.025410833791518,0.174702406652842,"protein_coding",12282
"ENSMUSG00000029605.16","Oas1b",75.7862835266379,-1.43656733707308,0.642781296174731,-2.23492398677788,0.0254223395056405,0.174702406652842,"polymorphic_pseudogene",23961
"ENSMUSG00000070576.4","Mn1",4679.44922790396,0.572714878855597,0.256263115287513,2.23487050882466,0.0254258511881616,0.174702406652842,"protein_coding",433938
"ENSMUSG00000024608.10","Rps14",9308.64841730402,0.255623437514734,0.114405070522794,2.23437157414979,0.0254586344561962,0.174868942008287,"protein_coding",20044
"ENSMUSG00000034173.13","Zbed5",979.343785031865,-0.44240915458961,0.19802151176392,-2.23414694014178,0.0254734063142593,0.174911691275964,"protein_coding",71970
"ENSMUSG00000066232.4","Ipo7",23801.5714694467,0.218520017311678,0.0978250401341199,2.23378408035492,0.025497283518738,0.17497419143267,"protein_coding",233726
"ENSMUSG00000110227.1","Gm45634",133.224823587346,-0.592578795329005,0.265284446844199,-2.23374872661505,0.0254996109301252,0.17497419143267,"TEC",NA
"ENSMUSG00000020241.13","Col6a2",1202.61333596838,0.36531724368403,0.163602262925027,2.23295960063487,0.0255516086214259,0.175272214418913,"protein_coding",12834
"ENSMUSG00000074646.10","6430550D23Rik",92.1911283049199,-0.686481270449058,0.30747857223667,-2.23261499315362,0.0255743445207725,0.175348598218779,"protein_coding",320095
"ENSMUSG00000075327.9","Zbtb2",1011.43328070089,0.375522361376372,0.168204762558633,2.23253108689757,0.0255798829871496,0.175348598218779,"protein_coding",381990
"ENSMUSG00000026753.5","Ppp6c",7714.86994748728,0.289762013599282,0.129805007307512,2.23228687097431,0.0255960090455543,0.175396176400284,"protein_coding",67857
"ENSMUSG00000024940.10","Ltbp3",926.175599950884,-0.540276194303665,0.24204118232395,-2.23216639877653,0.0256039673007354,0.175396176400284,"protein_coding",16998
"ENSMUSG00000034161.7","Scx",68.9232193324137,0.975137353476732,0.436982922215895,2.2315227984927,0.0256465190691905,0.175628873224155,"protein_coding",20289
"ENSMUSG00000040824.3","Snrpd2",2102.41149988073,0.326652870532483,0.14639930752572,2.23124600828523,0.0256648379144889,0.175695521380485,"protein_coding",107686
"ENSMUSG00000107722.1","2900060B14Rik",23.345787766343,1.43571429336481,0.643679536340499,2.23047993964085,0.02571559776613,0.175984134277777,"antisense",NA
"ENSMUSG00000015214.14","Mtmr1",7129.79573594466,0.230379535509683,0.10333127720964,2.22952373889936,0.0257790776184205,0.176359574131769,"protein_coding",53332
"ENSMUSG00000068134.13","Zfp120",2518.71446923179,-0.430202100001347,0.193036415817827,-2.22860592483928,0.0258401364954265,0.176718206206356,"protein_coding",104348
"ENSMUSG00000030149.15","Klrk1",49.0279438335829,-1.58840581948504,0.712808024051931,-2.22837814094152,0.0258553094971821,0.176719512609548,"protein_coding",27007
"ENSMUSG00000104852.1","Gm43201",387.395085870744,-0.757115843312498,0.339789961353093,-2.22818779076802,0.025867994895074,0.176719512609548,"TEC",NA
"ENSMUSG00000039206.13","Daglb",4457.05635417541,0.396233863518665,0.177833259919946,2.22812011485947,0.0258725062786674,0.176719512609548,"protein_coding",231871
"ENSMUSG00000049038.2","Mterf2",1265.96261706056,-0.585903354790074,0.262962794305677,-2.22808460922042,0.0258748734130685,0.176719512609548,"protein_coding",74238
"ENSMUSG00000058756.13","Thra",40231.8144579373,0.278645296222609,0.12507582245452,2.2278110249799,0.0258931193515358,0.17678512117822,"protein_coding",21833
"ENSMUSG00000108077.1","6330415B21Rik",517.734504301174,-0.650519782723061,0.292033994136252,-2.2275481477665,0.0259106616942642,0.176824151428777,"TEC",NA
"ENSMUSG00000024935.10","Slc1a1",14300.5233858408,0.278297560987495,0.124939061393141,2.22746639749266,0.0259161191542812,0.176824151428777,"protein_coding",20510
"ENSMUSG00000040272.14","Accs",283.237236945458,-0.770007443312001,0.345728481748533,-2.22720280208811,0.0259337229460133,0.176885279640441,"protein_coding",329470
"ENSMUSG00000031636.7","Pdlim3",199.509868261779,1.20895400299406,0.542945740626332,2.22665712709972,0.0259701978222761,0.176959976229685,"protein_coding",53318
"ENSMUSG00000038806.7","Sde2",2489.4211501942,0.321500258022065,0.144392373169556,2.22657368228539,0.0259757794814514,0.176959976229685,"protein_coding",208768
"ENSMUSG00000048826.6","Dact2",2962.72228404567,-0.494196972084052,0.221957228668871,-2.22654146047806,0.0259779350894287,0.176959976229685,"protein_coding",240025
"ENSMUSG00000050592.8","Fam78a",632.692894816831,0.649006404869165,0.291498228388997,2.22645059785092,0.0259840145449461,0.176959976229685,"protein_coding",241303
"ENSMUSG00000105500.1","Gm42591",55.4169900459838,-1.02268183785891,0.459344849673357,-2.22639230326877,0.0259879155786436,0.176959976229685,"TEC",NA
"ENSMUSG00000024976.13","Shoc2",8652.05780092984,0.276017116086262,0.124009617012727,2.22577186137051,0.0260294665107934,0.177183946687909,"protein_coding",56392
"ENSMUSG00000050930.5","Map10",667.556008967381,-0.505865606581132,0.227371944793751,-2.22483740041016,0.0260921556548161,0.177551609248037,"protein_coding",74393
"ENSMUSG00000054428.12","Atpif1",6994.23914874803,0.237154548279676,0.106605118010636,2.22460753015643,0.0261075966912335,0.17759757673214,"protein_coding",11983
"ENSMUSG00000064397.1","Gm23624",498.956070658681,2.05285375000099,0.922847210746424,2.22447846847864,0.0261162695917804,0.17759757673214,"misc_RNA",NA
"ENSMUSG00000019782.9","Rwdd1",3356.15566455577,0.28460357538898,0.127962653562187,2.22411436045025,0.026140750951602,0.177704998661688,"protein_coding",66521
"ENSMUSG00000025234.11","Arih1",15357.9170931387,0.31253492946923,0.140543668183974,2.22375674057486,0.0261648153769583,0.177734357989476,"protein_coding",23806
"ENSMUSG00000102459.1","Gm38352",52.8869849993759,-1.10604605929619,0.497394132164103,-2.22368135804884,0.02616989034862,0.177734357989476,"TEC",NA
"ENSMUSG00000046027.17","Stard5",413.235325896348,-0.566575043611245,0.254793576900074,-2.22366297653353,0.0261711279748945,0.177734357989476,"protein_coding",170460
