"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","BP","GO:0097485","neuron projection guidance","25/601","194/12874",3.89171316343715e-06,0.000397714101336626,0.000340712243576911,"Gap43/Etv1/Foxp1/Chl1/L1cam/Ephb3/Plxna2/Myh10/Alcam/Fezf2/Plxna1/Lmtk2/Plxnc1/Zswim6/Lrp1/App/Bmpr2/Rnf165/Bmpr1b/Nfasc/Foxg1/Egr2/Ext1/Vstm2l/Unc5a",25
"1","BP","GO:0045666","positive regulation of neuron differentiation","40/601","399/12874",4.17316607475403e-06,0.000416322996505224,0.000356654042980232,"Itpr1/Lrrc7/Shank1/Itpka/Bmp2/L1cam/Zmynd8/Syt17/Plxna2/Met/Dab2ip/Creb3l2/Etv5/Sez6/Fezf2/Plxna1/Plxnc1/Actr2/Lrp1/Cdkl5/Cx3cl1/Syt4/Ptn/Rasal1/Sh3glb1/Bcl11a/Timp2/Baiap2/Bmpr2/Akap5/Cpne5/Nr3c1/Hspa5/Smurf1/Nin/Foxg1/Rnf157/Arf1/Shank2/Mmd",40
"-1","BP","GO:0043270","positive regulation of ion transport","30/654","239/12874",4.21614218282851e-06,0.000363943185091457,0.000305627536519483,"Slc6a1/Reln/Kcnc1/Trpc6/Kcna1/Cacng2/Htr3a/Ehd3/Kcnc2/Capn3/Adcyap1r1/Atp2b2/Kcnj2/Npy2r/Rab3b/Cemip/Cacna1c/Kcnh2/Ano6/Grik1/Lrrc55/Gstm7/Acsl6/Apoe/Plcg2/Akap7/Amigo1/Cxcl12/Cxcr4/Abat",30
"-1","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","36/654","315/12874",4.3269515620383e-06,0.000363943185091457,0.000305627536519483,"Sema5a/Reln/Trpc6/Dnm3/Dscam/Tiam1/Sema3c/Cux2/Plxna4/Camk2b/Fstl4/Map1b/Sema6d/Olfm1/Ngf/Nrp1/Sema6a/Kndc1/Wnt5a/Cux1/Slit1/Mgll/Carmil1/Rufy3/Cspg5/Epha7/Bcar1/Rnd2/Cdh2/Tubb2b/Apoe/Il1rapl1/Amigo1/Sema3d/Cxcl12/Net1",36
"-1","BP","GO:0042472","inner ear morphogenesis","15/654","75/12874",4.3787703898093e-06,0.000363943185091457,0.000305627536519483,"Atp2b2/Frzb/Dlx5/Eya1/Abr/Zeb1/Vangl2/Ttc39c/Wnt5a/Dlx6/Fgfr1/Strc/Mafb/Fgf9/Cthrc1",15
"-1","CC","GO:0099572","postsynaptic specialization","43/659","412/13085",4.51382193556907e-06,6.14228909663783e-05,4.92750296182863e-05,"Erbb4/Tmem108/Epb41/Dnm3/Pdzd2/Cacng2/Clstn2/Camk2g/Tiam1/Il1r1/Gabra4/Atp2b2/Camk2b/Grin2d/Grm1/Ptpro/Map1b/Cald1/Cacna1c/Erbin/Eps8/Abr/Plcb4/Grik1/Cast/Gsg1l/Nectin3/Lrrtm4/Cpeb4/Epha7/Ngfr/Cdh2/Yes1/Gria4/Il1rapl1/Adcy1/Epb41l1/Kcnd3/Camk2n1/Igsf11/Grik2/Chrm3/Shisa6",43
"1","BP","GO:0097479","synaptic vesicle localization","23/601","171/12874",4.57271011462745e-06,0.000445573380936953,0.0003817121539995,"Prkcb/Prkcg/Cadps2/Doc2b/Map2/Lrrk2/Lin7a/Syt17/Adra2a/Unc13b/Syt4/Grin3a/Adra1a/Git1/Ap3m2/Cnih2/Otof/Syt9/Vamp2/Htr2a/Pfn2/Arf1/Stx1a",23
"-1","CC","GO:0098802","plasma membrane receptor complex","20/659","126/13085",4.59995218690939e-06,6.14228909663783e-05,4.92750296182863e-05,"Npnt/Itgb8/Cacng2/Htr3a/Grin2d/Grm1/Eps8/Olfm1/Grik1/Olfm3/Grik4/Lrrtm4/Olfm2/Itga11/Gria4/Grik2/Gabbr2/Tgfbr1/Shisa6/Calcrl",20
"-1","BP","GO:0048639","positive regulation of developmental growth","24/654","169/12874",4.62938675206856e-06,0.00037052239893408,0.000311152544271587,"Sema5a/Prox1/Erbb4/Zfpm2/Syt2/Arx/Dscam/Capn3/Igf1/Mef2c/Map1b/Ngf/Nrp1/Flt3/Fgfr1/Rufy3/Rnd2/Apoe/Cacna2d2/Fgf9/Cxcl12/Cxcr4/Stat5b/Pim1",24
"-1","BP","GO:0060326","cell chemotaxis","24/654","169/12874",4.62938675206856e-06,0.00037052239893408,0.000311152544271587,"Sema5a/Ephb1/Tiam1/Smoc2/Lyst/Fgf1/Ptpro/Parva/Mapk3/Il16/Nrp1/Ano6/Wnt5a/Pla2g7/Gas6/Vav3/Prkd1/Prkca/Shh/Fgfr1/Bcar1/Cxcl12/Cxcr4/Tirap",24
"1","CC","GO:0099091","postsynaptic specialization, intracellular component","10/606","37/13085",4.71877790195368e-06,8.86413349163153e-05,6.63514085923296e-05,"Bcr/Anks1b/Nos1/Cdkl5/Syngap1/Baiap2/Akap5/Dlgap1/Tanc2/Nr3c1",10
"-1","BP","GO:0007263","nitric oxide mediated signal transduction","8/654","21/12874",4.7951522990915e-06,0.000371296787983913,0.000311802850768049,"Ndnf/Gucy1a1/Kcnc2/Pde5a/Npy2r/Egfr/Neurod1/Apoe",8
"-1","BP","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","45/654","437/12874",4.81087925198962e-06,0.000371296787983913,0.000311802850768049,"Erbb4/Igfbp5/Foxo1/Tmem108/Nrp2/Ubash3b/Aplp2/Ntf3/Ephb1/Tiam1/Smoc2/Ccbe1/Igf1/Gfra2/Tgfa/Cdh13/Fgf1/Fstl4/Cblb/Socs4/Egfr/Ngf/Nrp1/Grb14/Ndrg4/Sema6a/Wnt5a/Flt3/Prkd1/Dok5/Prkca/Fgfr1/Ddr1/Epha7/Ngfr/Bcar1/Yes1/Anks1/Epha3/Fgf9/Alk/Adamts3/Ptpre/Stat5b/Fgf5",45
"1","BP","GO:0035418","protein localization to synapse","15/601","82/12874",4.98695082462874e-06,0.000474893726254419,0.000406830198851292,"Homer1/Lrrc7/Shank1/Cnih3/Nptx2/Arhgap44/Git1/Baiap2/Map1a/Dlg2/Dlgap1/Clstn1/Grasp/Vamp2/Nptxr",15
"1","CC","GO:0098936","intrinsic component of postsynaptic membrane","22/606","161/13085",5.00149658713337e-06,8.86413349163153e-05,6.63514085923296e-05,"Grm5/Gria2/Gabra2/Lrrc7/Gria3/Slc8a1/Shisa7/Grin2b/Sorcs3/Gabra3/Cacna2d1/Cacna1e/Adra2a/Chrm4/Grin3a/Adra1a/Adgrl2/Cnih2/Dlg2/Plppr4/Clstn1/Htr2a",22
"1","CC","GO:0008328","ionotropic glutamate receptor complex","12/606","54/13085",5.01405530839764e-06,8.86413349163153e-05,6.63514085923296e-05,"Gria2/Lrrc7/Shank1/Gria3/Cnih3/Shisa7/Grin2b/Grin3a/Cnih2/Dlg2/Dlgap3/Shank2",12
"-1","BP","GO:0007626","locomotory behavior","27/654","205/12874",5.14365123018411e-06,0.000390015098541328,0.000327521873345795,"Gad1/Reln/Pde1b/Aplp2/Dscam/Rcan2/Scn1a/Atp2b2/Usp2/Gprc5b/Grin2d/Grm1/Cacna1c/Eps8/Lsamp/Ngf/Tmod1/Ccnd2/Npas3/Oprm1/Prkce/Olfm2/Apoe/Cxcl12/Alk/Abat/Naglu",27
"-1","BP","GO:0050803","regulation of synapse structure or activity","31/654","254/12874",5.26240954206473e-06,0.000392140242082823,0.000329306499111419,"Reln/Lrtm2/Cntnap4/Rims3/Nrp2/Dnm3/Clstn2/Sparcl1/Ephb1/Tiam1/Il1rap/Cux2/Camk2b/Mef2c/Ptpro/Itsn1/Amigo2/Slc17a8/Wnt5a/Prkca/Pcdh8/Lrrtm4/Epha7/Cdh2/Thbs2/Apoe/Il1rapl1/Cbln2/Amigo1/Sybu/Shisa6",31
"1","BP","GO:0048168","regulation of neuronal synaptic plasticity","13/601","63/12874",5.33330889920856e-06,0.000496590317504086,0.000425417154299443,"Grm5/Kit/Egr1/Shisa7/Grin2b/Unc13b/Slc4a10/Syt4/Syngap1/App/Kcnn2/Arc/Kdr",13
"1","BP","GO:0050769","positive regulation of neurogenesis","46/601","493/12874",5.5720101896317e-06,0.00050753744988167,0.000434795303126868,"Grm5/Kit/Itpr1/Lrrc7/Shank1/Jade2/Itpka/Bmp2/L1cam/Zmynd8/Syt17/Plxna2/Met/Dab2ip/Creb3l2/Etv5/Sez6/Fezf2/Plxna1/Plxnc1/Actr2/Zfp365/Lrp1/Cdkl5/Cx3cl1/Syt4/Ptn/Rasal1/Sh3glb1/Bcl11a/Timp2/Baiap2/Bmpr2/Akap5/Cpne5/Nr3c1/Ttbk1/Hspa5/Smurf1/Nin/Foxg1/Rnf157/Kdr/Arf1/Shank2/Mmd",46
"1","CC","GO:0098878","neurotransmitter receptor complex","12/606","55/13085",6.14686133569434e-06,0.000104920564178231,7.85370304959858e-05,"Gria2/Lrrc7/Shank1/Gria3/Cnih3/Shisa7/Grin2b/Grin3a/Cnih2/Dlg2/Dlgap3/Shank2",12
"-1","BP","GO:0001667","ameboidal-type cell migration","36/654","320/12874",6.19912285634471e-06,0.00045411201669698,0.000381348360547307,"Sema5a/Prox1/Erbb4/Ptprm/Nrp2/Jun/Smoc2/Sema3c/Ccbe1/Igf1/Mcc/Cdh13/Tac1/Mef2c/Fgf1/Sema6d/Nrp1/Sema6a/Wnt5a/Cygb/Prkd1/Prkca/Adamts9/Stard13/Shh/Fgfr1/Akap12/Cap1/Bcar1/Prkce/Apoe/Sema3d/Cxcl12/Jup/Cxcr4/Tgfbr1",36
"1","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","16/601","94/12874",6.4328022719293e-06,0.000561921567326422,0.000481384887472202,"Usp46/Ap2b1/Lrrc7/Cnih3/Nptx2/Syne1/Arhgap44/Eps15/Git1/Dlg2/Akap5/Arc/Clstn1/Grasp/Vamp2/Nptxr",16
"1","CC","GO:0099699","integral component of synaptic membrane","25/606","201/13085",6.43321339622312e-06,0.000106148021037681,7.94558286130013e-05,"Grm5/Gria2/Gabra2/Lrrc7/Gria3/Slc8a1/Shisa7/Grin2b/Atp2b1/Sorcs3/Gabra3/Cacna1e/Adra2a/Chrm4/Gpm6a/Grin3a/Adra1a/Adgrl2/Cnih2/Plppr4/Scn2a/Clstn1/Htr2a/Adgrl1/Stx1a",25
"1","BP","GO:0061564","axon development","42/601","436/12874",6.56095906734669e-06,0.000561921567326422,0.000481384887472202,"Arhgef28/Gap43/Nr4a2/Xylt1/Etv1/Foxp1/Chl1/Map2/Sipa1l1/L1cam/Ephb3/Plxna2/Myh10/Alcam/Fezf2/Plxna1/Lmtk2/Tnr/Plxnc1/Zswim6/Lrp1/Cdkl5/Raph1/Ptn/Syngap1/App/Bcl11a/Map1a/Slitrk5/Bmpr2/Rnf165/Bmpr1b/Plppr4/Nfasc/Nin/Foxg1/Egr2/Ext1/Lrig2/Vstm2l/Itga4/Unc5a",42
"-1","BP","GO:0023061","signal release","42/654","401/12874",6.56917393327133e-06,0.000473199495659978,0.000397377398630167,"Rph3a/Rfx3/Cplx2/Syt2/Crhbp/Rims3/Tiam1/Chrm2/Vip/Cplx1/Nrxn3/Tac1/Mef2c/Ppfia2/Cacna1c/Lin7c/Itsn1/Vamp1/Kcnc3/Egfr/Ngf/Cyth1/Sept5/Syt6/Cadps/Prkca/Gpr68/Slc16a10/Oprm1/Cnr1/Fgfr1/Cspg5/Neurod1/Glp1r/Prkce/Napa/Adcy1/Sybu/Mcu/Adcyap1/Abat/Htr7",42
"1","BP","GO:0097484","dendrite extension","10/601","38/12874",6.58422814760649e-06,0.000561921567326422,0.000481384887472202,"Syt17/Sh3gl2/Wasf1/Syt4/Rasal1/Sh3glb1/Bcl11a/Cpne5/Smurf1/Rnf157",10
"1","BP","GO:0060078","regulation of postsynaptic membrane potential","17/601","105/12874",6.70550796332246e-06,0.000561921567326422,0.000481384887472202,"Gabra2/Shank1/Lrrk2/Syne1/Grin2b/Gabra3/Zmynd8/Met/Sez6/Unc13b/Cx3cl1/App/Baiap2/Slc17a7/Npas4/Shank2/Stx1a",17
"-1","MF","GO:0005089","Rho guanyl-nucleotide exchange factor activity","13/653","59/12746",6.77965983833285e-06,0.000203372851425828,0.000167873084478722,"Rasgrf2/Dock10/Tiam1/Spata13/Arhgef4/Dock11/Itsn1/Eps8/Abr/Vav3/Arhgef10l/Fgd5/Net1",13
"-1","BP","GO:1990138","neuron projection extension","24/654","173/12874",6.98386916306963e-06,0.000494824303652245,0.000415537202316895,"Sema5a/Tmem108/Syt2/Nrp2/Dscam/Tiam1/Sema3c/Plxna4/Map1b/Sema6d/Olfm1/Ngf/Nrp1/Sema6a/Wnt5a/Slit1/Mgll/Rufy3/Ddr1/Apoe/Bcan/Sema3d/Cxcl12/Cxcr4",24
"-1","MF","GO:0005249","voltage-gated potassium channel activity","14/653","68/12746",7.02294738736674e-06,0.000203372851425828,0.000167873084478722,"Kcnc1/Kcna1/Kcnc2/Kcnj2/Kcnc3/Kcnh2/Kcng4/Lrrc55/Kcng3/Kcnk1/Kcnh5/Kcnq5/Kcna3/Kcnd3",14
"-1","BP","GO:0021953","central nervous system neuron differentiation","23/654","162/12874",7.31788215990583e-06,0.000510127204759887,0.000428388076185998,"Prox1/Erbb4/Lhx6/Prdm8/Nrp2/Arx/Adarb1/Dlx2/Unc5d/Ephb1/Dlx1/Atp2b2/Plxna4/Sox1/Spock1/Rora/Dlx5/Nrp1/Kndc1/Wnt5a/Prkca/Shh/Fgfr1",23
"1","BP","GO:0045956","positive regulation of calcium ion-dependent exocytosis","8/601","24/12874",8.14468791850132e-06,0.000669142007421971,0.000573238097050351,"Doc2b/Cacna1g/Unc13b/Syt4/Syt9/Kcnb1/Arf1/Stx1a",8
"-1","BP","GO:0046928","regulation of neurotransmitter secretion","19/654","119/12874",8.19960027883944e-06,0.000554361774319682,0.000465534815230343,"Cplx2/Syt2/Rims3/Chrm2/Cplx1/Nrxn3/Mef2c/Ppfia2/Vamp1/Kcnc3/Ngf/Cyth1/Sept5/Prkca/Cspg5/Prkce/Napa/Adcy1/Htr7",19
"-1","BP","GO:0071363","cellular response to growth factor stimulus","46/654","460/12874",8.20896657946776e-06,0.000554361774319682,0.000465534815230343,"Erbb4/Vstm2a/Npnt/Tmem108/Nrp2/Ntf3/Jun/Smoc2/Dlx1/Ccbe1/Tac1/Mef2c/Plk5/Fgf1/Mapk3/Ehd1/Dlx5/Nrep/Egfr/Cd109/Ngf/Nrp1/Zeb1/Sema6a/Wnt5a/Gas6/Prkd1/Dok5/Fut8/Zcchc12/Bambi/Mtss2/Fgfr1/Vasn/Ngfr/Bcar1/Zyx/Prkce/Yes1/Htra1/Fgf9/Kcnd3/Adamts3/Stat5b/Tgfbr1/Fgf5",46
"-1","BP","GO:0008361","regulation of cell size","24/654","175/12874",8.53021797771077e-06,0.000567193878456399,0.00047631079493355,"Sema5a/Dscam/Sema3c/Atp2b2/Plxna4/Fstl4/Rap1gap2/Map1b/Sema6d/Olfm1/Ngf/Nrp1/Sema6a/Ano6/Wnt5a/Slit1/Mgll/Rufy3/Epha7/Rnd2/Rdx/Apoe/Sema3d/Cxcl12",24
"1","MF","GO:0046873","metal ion transmembrane transporter activity","33/595","311/12746",8.94821020556883e-06,0.00172168737408023,0.00140504351048534,"Slc24a3/Gria2/Slc39a10/Itpr1/Slc8a1/Grin2b/Atp2b1/Slc9a2/Cacna2d1/Cacna1g/Cacna1e/Kcnt2/Slc4a8/Gpm6a/Trpc4/Slc4a10/Grin3a/Jph4/Tspoap1/Kcnn2/Hcn1/Kcnh7/Cacnb1/Kcnt1/Kcnf1/Kcnh3/Kcnq2/Slc17a7/Scn2a/Kcnb1/Slc24a4/Slc20a1/Slc5a3",33
"1","BP","GO:1990778","protein localization to cell periphery","33/601","312/12874",9.61352099745076e-06,0.000774627941909975,0.000663605396787593,"Rab8b/Prnp/Rab3c/Lrrc7/Myadm/Ar/Cnih3/Nptx2/Gnai1/Pik3r1/Lin7a/Lrp1/Exoc5/Rapgef6/Arhgap44/Git1/Dlg2/Nfasc/Tspan14/Ttc7b/Akap5/Tub/Vamp8/Fam126a/Anln/Kcnb1/Snx27/Clstn1/Grasp/S100a10/Vamp2/Nptxr/Fcho2",33
"1","MF","GO:0004888","transmembrane signaling receptor activity","42/595","443/12746",9.67240097797882e-06,0.00172168737408023,0.00140504351048534,"Grm5/Kit/Gria2/Gabra2/Gria3/Gpr161/Npr3/Grin2b/Adgrl3/L1cam/Gabra3/Ephb3/Htr5b/Plxna2/Met/Tyro3/Adra2a/Chrm4/Hrh3/Plxna1/Htr2c/Lmtk2/Plxnc1/Celsr2/Lifr/Sstr4/Grin3a/Chrm5/Gpr26/Adra1a/Adgrl2/Thbd/Bmpr2/Npbwr1/Bmpr1b/Prokr2/Kdr/Htr2a/Nptxr/Mchr1/Adgrl1/Unc5a",42
"1","CC","GO:0030017","sarcomere","19/606","132/13085",1.02752080472152e-05,0.00016407187043134,0.000122814031667904,"Homer1/Slc8a1/Chl1/Syne1/Fkbp1a/Grin2b/Nos1/Tmod2/Pde4b/Ppp1r12a/Synm/Grk3/Adra1a/Pdlim7/Kcnn2/Myh7/Arf1/Hdac4/Synpo2",19
"1","BP","GO:0048588","developmental cell growth","27/601","231/12874",1.03058734289196e-05,0.000809650394886183,0.000693608302113273,"Jade2/Foxp1/Map2/L1cam/Syt17/Sh3gl2/Plxna1/Tnr/Wasf1/Lrp1/Cdkl5/Flrt1/Raph1/Syt4/Rasal1/Sh3glb1/Adra1a/App/Bcl11a/Bmpr2/Cpne5/Nr3c1/Smurf1/Nin/Akap6/Rnf157/Itga4",27
"-1","BP","GO:0055065","metal ion homeostasis","45/654","450/12874",1.03059357565268e-05,0.000674882641510739,0.000566744282113307,"Slc39a6/Trpc6/Ubash3b/Calb2/Aplp2/Kcna1/Capn3/Adcyap1r1/Atp2b2/Scnn1a/Tac1/Grin2d/Grm1/Trhr/Npy2r/Cemip/Cacna1c/Steap2/Tmem178/Stc2/Egfr/Ngf/Inpp4b/Kcnh2/Wnt5a/Prkd1/Prkca/Oprm1/Gstm7/Slc30a3/Slc8a3/Glp1r/Prkce/Comt/Bok/Apoe/Nubp1/Plcg2/Pygm/Cxcr4/Mcu/Grik2/Adcyap1/Plch1/Cutc",45
"1","BP","GO:0007612","learning","21/601","155/12874",1.05363463225843e-05,0.000809650394886183,0.000693608302113273,"Grm5/Kit/Shank1/Cntnap2/Nptx2/Meis2/Grin2b/Ctnnd2/Rin1/Sorcs3/Cacna1e/Hrh3/Tnr/Jph4/Ptn/Uba6/Syngap1/App/Map1a/Npas4/Shank2",21
"1","BP","GO:0007409","axonogenesis","39/601","400/12874",1.0627869145284e-05,0.000809650394886183,0.000693608302113273,"Arhgef28/Gap43/Nr4a2/Etv1/Foxp1/Chl1/Map2/Sipa1l1/L1cam/Ephb3/Plxna2/Myh10/Alcam/Fezf2/Plxna1/Lmtk2/Tnr/Plxnc1/Zswim6/Lrp1/Cdkl5/Raph1/Syngap1/App/Bcl11a/Map1a/Slitrk5/Bmpr2/Rnf165/Bmpr1b/Plppr4/Nfasc/Nin/Foxg1/Egr2/Ext1/Vstm2l/Itga4/Unc5a",39
"-1","BP","GO:0022604","regulation of cell morphogenesis","46/654","465/12874",1.08817377859287e-05,0.000701953294190802,0.000589477327350858,"Sema5a/Reln/Trpc6/Syt2/Epb41/Dnm3/Dscam/Tiam1/Sema3c/Cux2/Cdc42ep4/Plxna4/Camk2b/Fstl4/Parva/Map1b/Eps8/Sema6d/Olfm1/Ngf/Nrp1/Sema6a/Kndc1/Wnt5a/Cux1/Slit1/Mgll/Bambi/Carmil1/Rufy3/Cspg5/Epha7/Shroom3/Bcar1/Zranb1/Rnd2/Cdh2/Tubb2b/Rdx/Apoe/Il1rapl1/Amigo1/Sema3d/Cxcl12/Cxcr4/Net1",46
"-1","BP","GO:0043410","positive regulation of MAPK cascade","39/654","369/12874",1.13786823307222e-05,0.000723215662255607,0.000607332765887463,"Erbb4/Npnt/Ntf3/Jun/Tiam1/Igf1/Pde5a/Tgfa/Grm1/Fgf1/Mapk3/Egfr/Ngf/Nrp1/Ndrg4/Vangl2/Wnt5a/Gas6/Flt3/Peli2/Map3k20/Dok5/Prkca/Dhx33/Oprm1/Fgfr1/Necab2/Akap12/Ngfr/Nek10/Ankrd6/Prkce/Cdh2/Apoe/Fgf9/Alk/Adcyap1/Tgfbr1/Tirap",39
"1","BP","GO:1904646","cellular response to amyloid-beta","8/601","25/12874",1.14906516444347e-05,0.000846276408409318,0.000724984939750226,"Grm5/Prnp/Cacna2d1/Lrp1/Cd36/App/Cacnb1/Itga4",8
"-1","BP","GO:0050678","regulation of epithelial cell proliferation","31/654","264/12874",1.16036324223194e-05,0.00072416655154121,0.00060813129148642,"Sema5a/Prox1/Erbb4/Ptprm/Jun/Vip/Igf1/Tgfa/Mcc/Cdh13/Ppp1r16b/Mef2c/Fgf1/Dlx5/Eya1/Egfr/Cd109/Ccnd2/Wnt5a/Prkd1/Prkca/Dlx6/Shh/Fgfr1/Ngfr/Apoe/Htra1/Fgf9/Cxcl12/Sgpp2/Tgfbr1",31
"1","BP","GO:0010976","positive regulation of neuron projection development","34/601","329/12874",1.16164816817419e-05,0.000846276408409318,0.000724984939750226,"Itpr1/Lrrc7/Shank1/Itpka/L1cam/Zmynd8/Syt17/Plxna2/Met/Dab2ip/Creb3l2/Sez6/Plxna1/Plxnc1/Actr2/Lrp1/Cdkl5/Cx3cl1/Syt4/Ptn/Rasal1/Sh3glb1/Bcl11a/Baiap2/Bmpr2/Akap5/Cpne5/Nr3c1/Hspa5/Smurf1/Nin/Rnf157/Arf1/Shank2",34
"1","BP","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","20/601","144/12874",1.17145660352602e-05,0.000846276408409318,0.000724984939750226,"Gpr161/Gnai1/Npr3/Adgrl3/Nos1/Htr5b/Adra2a/Chrm4/Hrh3/Htr2c/Pde4b/Sstr4/Chrm5/Gpr26/Adra1a/Adgrl2/Akap5/Htr2a/Adgrl1/Gnaz",20
"-1","CC","GO:0008328","ionotropic glutamate receptor complex","12/659","54/13085",1.17608517499682e-05,0.000152555048413874,0.000122383600165083,"Cacng2/Grin2d/Eps8/Olfm1/Grik1/Olfm3/Grik4/Lrrtm4/Olfm2/Gria4/Grik2/Shisa6",12
"-1","BP","GO:0017158","regulation of calcium ion-dependent exocytosis","19/654","122/12874",1.1865496698648e-05,0.00072416655154121,0.00060813129148642,"Cplx2/Syt2/Rims3/Chrm2/Cplx1/Nrxn3/Ppfia2/Vamp1/Cyth1/Sept5/Syt6/Cadps/Prkca/Cspg5/Syt10/Prkce/Napa/Adcy1/Htr7",19
"-1","BP","GO:0030516","regulation of axon extension","17/654","101/12874",1.18963038314266e-05,0.00072416655154121,0.00060813129148642,"Sema5a/Dscam/Sema3c/Plxna4/Map1b/Sema6d/Olfm1/Ngf/Nrp1/Sema6a/Wnt5a/Slit1/Mgll/Rufy3/Apoe/Sema3d/Cxcl12",17
"-1","BP","GO:0099643","signal release from synapse","23/654","168/12874",1.34745853446945e-05,0.000808849414719021,0.000679245179364131,"Rph3a/Cplx2/Syt2/Rims3/Chrm2/Cplx1/Nrxn3/Mef2c/Ppfia2/Lin7c/Vamp1/Kcnc3/Ngf/Cyth1/Sept5/Syt6/Cadps/Prkca/Cspg5/Prkce/Napa/Adcy1/Htr7",23
"-1","BP","GO:2000300","regulation of synaptic vesicle exocytosis","16/654","92/12874",1.39665072052986e-05,0.000826893755360279,0.000694398224136545,"Cplx2/Syt2/Rims3/Chrm2/Cplx1/Nrxn3/Ppfia2/Vamp1/Cyth1/Sept5/Prkca/Cspg5/Prkce/Napa/Adcy1/Htr7",16
"-1","BP","GO:0007611","learning or memory","30/654","254/12874",1.42932881186004e-05,0.000834805287143118,0.000701042068747284,"Slc6a1/Reln/Tafa2/Pde1b/Ntf3/Jun/Vip/Cux2/Igf1/Pde5a/Mme/Rcan2/Tac1/Mef2c/Aff2/Cacna1c/Egfr/Ngf/Ccnd2/Ndrg4/Paip2/Grpr/Prkca/Cnr1/Slc8a3/Glp1r/Comt/Apoe/Adcy1/Htr7",30
"-1","MF","GO:0004714","transmembrane receptor protein tyrosine kinase activity","11/653","46/12746",1.51253922188433e-05,0.000420485903683844,0.00034708794775872,"Erbb4/Nrp2/Ephb1/Egfr/Nrp1/Flt3/Fgfr1/Ddr1/Epha7/Epha3/Alk",11
"-1","BP","GO:0048843","negative regulation of axon extension involved in axon guidance","8/654","24/12874",1.51287357553001e-05,0.000840081796190707,0.00070547310778771,"Sema5a/Sema3c/Sema6d/Nrp1/Sema6a/Wnt5a/Slit1/Sema3d",8
"-1","BP","GO:0070848","response to growth factor","46/654","471/12874",1.51430166857035e-05,0.000840081796190707,0.00070547310778771,"Erbb4/Vstm2a/Npnt/Tmem108/Nrp2/Ntf3/Jun/Smoc2/Dlx1/Ccbe1/Tac1/Mef2c/Plk5/Fgf1/Mapk3/Ehd1/Dlx5/Nrep/Egfr/Cd109/Ngf/Nrp1/Zeb1/Sema6a/Wnt5a/Gas6/Prkd1/Dok5/Fut8/Zcchc12/Bambi/Mtss2/Fgfr1/Vasn/Ngfr/Bcar1/Zyx/Prkce/Yes1/Htra1/Fgf9/Kcnd3/Adamts3/Stat5b/Tgfbr1/Fgf5",46
"-1","BP","GO:0072507","divalent inorganic cation homeostasis","38/654","360/12874",1.51688991649014e-05,0.000840081796190707,0.00070547310778771,"Slc39a6/Trpc6/Ubash3b/Calb2/Kcna1/Capn3/Adcyap1r1/Atp2b2/Tac1/Grin2d/Grm1/Trhr/Npy2r/Cemip/Cacna1c/Tmem178/Stc2/Egfr/Ngf/Inpp4b/Wnt5a/Prkd1/Prkca/Oprm1/Gstm7/Slc30a3/Slc8a3/Glp1r/Prkce/Bok/Apoe/Plcg2/Pygm/Cxcr4/Mcu/Grik2/Adcyap1/Plch1",38
"-1","BP","GO:0034764","positive regulation of transmembrane transport","24/654","181/12874",1.52171062113857e-05,0.000840081796190707,0.00070547310778771,"Erbb4/Reln/Kcnc1/Trpc6/Kcna1/Cacng2/Htr3a/Ehd3/Kcnc2/Capn3/Igf1/Kcnj2/Cemip/Cacna1c/Kcnh2/Ano6/Lrrc55/Car2/Gstm7/Acsl6/Plcg2/Akap7/Amigo1/Slc1a2",24
"1","MF","GO:0022839","ion gated channel activity","27/595","236/12746",1.52247466254449e-05,0.00183199330308665,0.00149506254184482,"Gria2/Itpr1/Gabra2/Gria3/Pex5l/Grin2b/Gabra3/Cacna2d1/Cacna1g/Cacna1e/Kcnt2/Clcn2/Grin3a/Chrm5/Jph4/Tspoap1/Kcnn2/Hcn1/Kcnh7/Cacnb1/Kcnt1/Kcnf1/Kcnh3/Kcnq2/Slc17a7/Scn2a/Kcnb1",27
"-1","BP","GO:0010959","regulation of metal ion transport","35/654","320/12874",1.54117484662468e-05,0.000840081796190707,0.00070547310778771,"Kcnc1/Trpc6/Epb41/Ubash3b/Kcna1/Ehd3/Kcnc2/Capn3/Adcyap1r1/Vip/Igf1/Atp2b2/Usp2/Kcnj2/Cemip/Cacna1c/Il16/Stc2/Ngf/Plcb4/Kcnh2/Ano6/Lrrc55/Prkd1/Gstm7/Kcnip1/Glp1r/Prkce/Plcg2/Akap7/Nkain3/Amigo1/Cxcl12/Cxcr4/Adcyap1",35
